Sno,WT1:U-1,WT1:I-1,WT1:P-1,WT1:S-1,WT1:Q-1,WT1:PF-1,WT1:Phi-1,Class,R,pdiff,sdiff,qdiff,rdiff,Device
3642,232.56,9.363,2170,2180,162,0.9972,4.27,27,22.4413779793,0,0,-1,0.0040958674,NN
3643,232.58,9.362,2170,2180,161,0.9972,4.25,27,22.4454738467,0,0,1,-0.0002359813,NN
3644,232.6,9.363,2170,2180,162,0.9972,4.27,27,22.4452378655,0,0,0,0.0052977971,NN
3645,232.61,9.361,2170,2180,162,0.9972,4.26,27,22.4505356626,0,0,0,0.0024038103,NN
3646,232.59,9.359,2170,2180,162,0.9972,4.26,27,22.4529394729,0,0,0,0.0002368159,NN
3647,232.57,9.358,2170,2180,162,0.9972,4.26,27,22.4531762889,0,0,-1,-0.0014388371,NN
3648,232.6,9.36,2170,2180,161,0.9973,4.25,27,22.4517374517,0,0,1,-0.0028957529,NN
3649,232.57,9.36,2170,2180,162,0.9972,4.26,27,22.4488416988,0,0,0,-0.0031318253,NN
3650,232.56,9.361,2170,2180,162,0.9972,4.26,27,22.4457098736,0,0,-1,-0.0007079438,NN
3651,232.62,9.364,2170,2180,161,0.9972,4.25,27,22.4450019298,0,0,1,-0.0033658117,NN
3652,232.63,9.366,2170,2180,162,0.9972,4.27,27,22.4416361181,0,0,0,0.005767858,NN
3653,232.6,9.362,2170,2180,162,0.9972,4.26,27,22.4474039761,0,0,0,-0.0016941025,NN
3654,232.56,9.361,2170,2180,162,0.9972,4.26,27,22.4457098736,0,0,0,-0.0002360268,NN
3655,232.58,9.362,2170,2180,162,0.9972,4.26,27,22.4454738467,0,0,-1,0.005298354,NN
3656,232.59,9.36,2170,2180,161,0.9972,4.25,27,22.4507722008,0,0,1,-0.005298354,NN
3657,232.58,9.362,2170,2180,162,0.9972,4.26,27,22.4454738467,0,0,0,-0.0043314307,NN
3658,232.58,9.364,2170,2180,162,0.9972,4.26,27,22.4411424161,0,0,0,0.0055326153,NN
3659,232.57,9.361,2170,2180,162,0.9972,4.26,27,22.4466750314,0,0,0,-0.0012011846,NN
3660,232.58,9.362,2170,2180,162,0.9972,4.27,27,22.4454738467,0,0,-1,0.0031315002,NN
3661,232.59,9.361,2170,2180,161,0.9973,4.25,27,22.448605347,0,0,1,-0.0031315002,NN
3662,232.58,9.362,2170,2180,162,0.9972,4.27,27,22.4454738467,0,0,0,-0.000471917,NN
3663,232.62,9.364,2170,2180,162,0.9972,4.26,27,22.4450019298,0,0,0,-0.0040950315,NN
3664,232.6,9.365,2170,2180,162,0.9972,4.26,27,22.4409068982,0,0,-1,0.0055320132,NN
3665,232.59,9.362,2170,2180,161,0.9972,4.25,27,22.4464389114,0,0,0,0.0019301293,NN
3666,232.61,9.362,2170,2180,161,0.9973,4.24,27,22.4483690407,0,0,1,-0.0019301293,NN
3667,232.59,9.362,2170,2180,162,0.9972,4.26,27,22.4464389114,0,0,1,-0.0055320132,NN
3668,232.6,9.365,2170,2180,163,0.9972,4.28,27,22.4409068982,0,0,0,0.0045669485,NN
3669,232.58,9.362,2170,2180,163,0.9972,4.28,27,22.4454738467,0,0,0,-0.0096258822,NN
3670,232.57,9.366,2170,2180,163,0.9972,4.29,27,22.4358479645,0,0,-2,0.0110632324,NN
3671,232.55,9.36,2170,2180,161,0.9972,4.25,27,22.4469111969,0,0,0,-0.0002567603,NN
3672,232.48,9.357,2170,2180,161,0.9972,4.26,27,22.4466544366,0,0,0,-0.0098661718,NN
3673,232.49,9.362,2170,2180,161,0.9972,4.25,27,22.4367882648,0,0,0,0.0064977667,NN
3674,232.49,9.359,2170,2180,161,0.9972,4.26,27,22.4432860315,0,0,1,-0.0062625781,NN
3675,232.47,9.361,2170,2180,162,0.9972,4.28,27,22.4370234533,0,0,0,0.0028954734,NN
3676,232.5,9.361,2170,2180,162,0.9972,4.26,27,22.4399189267,0,0,0,-0.0040957266,NN
3677,232.48,9.362,2170,2180,162,0.9972,4.27,27,22.4358232002,0,0,0,0.0048024032,NN
3678,232.44,9.358,2170,2180,162,0.9972,4.26,27,22.4406256034,0,0,-1,-0.0031316368,NN
3679,232.43,9.359,2170,2180,161,0.9972,4.26,27,22.4374939666,0,0,1,-0.0057657026,NN
3680,232.46,9.363,2170,2180,162,0.9972,4.28,27,22.431728264,0,0,0,-0.0033635752,NN
3681,232.47,9.365,2170,2180,162,0.9972,4.27,27,22.4283646889,0,0,-1,0.0043285467,NN
3682,232.47,9.363,2170,2180,161,0.9973,4.25,27,22.4326932355,0,0,1,0.0011998353,NN
3683,232.46,9.362,2170,2180,162,0.9972,4.26,27,22.4338930708,0,0,0,-0.0021648068,NN
3684,232.46,9.363,2170,2180,162,0.9972,4.26,27,22.431728264,0,0,1,-0.0067258525,NN
3685,232.48,9.367,2170,2180,163,0.9972,4.28,27,22.4250024115,0,0,0,-0.0009645992,NN
3686,232.47,9.367,2170,2180,163,0.9972,4.28,27,22.4240378123,0,0,-1,0.0040926141,NN
3687,232.49,9.366,2170,2180,162,0.9972,4.27,27,22.4281304264,0,0,0,-0.0019293845,NN
3688,232.47,9.366,2170,2180,162,0.9972,4.27,27,22.4262010419,0,0,-1,-0.000730709,NN
3689,232.44,9.365,2170,2180,161,0.9972,4.25,27,22.4254703329,0,0,1,0.0009647853,NN
3690,232.45,9.365,2170,2180,162,0.9972,4.28,27,22.4264351182,0,0,0,0.0014332597,NN
3691,232.42,9.363,2170,2180,162,0.9972,4.27,27,22.4278683779,0,0,1,-0.0011991382,NN
3692,232.43,9.364,2170,2180,163,0.9972,4.29,27,22.4266692397,0,0,-1,-0.0002341215,NN
3693,232.45,9.365,2170,2180,162,0.9972,4.28,27,22.4264351182,0,0,0,0.0021638783,NN
3694,232.45,9.364,2170,2180,162,0.9972,4.27,27,22.4285989965,0,0,0,0.0009648784,NN
3695,232.46,9.364,2170,2180,162,0.9972,4.27,27,22.429563875,0,0,0,-0.0009648784,NN
3696,232.45,9.364,2170,2180,162,0.9972,4.27,27,22.4285989965,0,0,1,-0.0033626469,NN
3697,232.46,9.366,2170,2180,163,0.9972,4.29,27,22.4252363496,0,0,0,-0.0043258558,NN
3698,232.46,9.368,2170,2180,163,0.9972,4.29,27,22.4209104938,0,0,-1,0.007454195,NN
3699,232.47,9.365,2170,2180,162,0.9972,4.26,27,22.4283646889,0,0,0,-0.0069871083,NN
3700,232.42,9.366,2170,2180,162,0.9972,4.27,27,22.4213775806,0,0,0,0.0007310333,NN
3701,232.45,9.367,2170,2180,162,0.9972,4.26,27,22.4221086139,0,0,0,0.0045606258,NN
3702,232.43,9.364,2170,2180,162,0.9972,4.26,27,22.4266692397,0,0,0,-0.0031284775,NN
3703,232.42,9.365,2170,2180,162,0.9972,4.26,27,22.4235407622,0,0,0,-0.0021631816,NN
3704,232.42,9.366,2170,2180,162,0.9972,4.27,27,22.4213775806,0,0,-1,0.003127967,NN
3705,232.43,9.365,2170,2180,161,0.9972,4.25,27,22.4245055475,0,0,1,-0.0086505953,NN
3706,232.43,9.369,2170,2180,162,0.9972,4.27,27,22.4158549523,0,0,1,0.002162023,NN
3707,232.43,9.368,2170,2180,163,0.9972,4.28,27,22.4180169753,0,0,-1,-0.0043236291,NN
3708,232.43,9.37,2170,2180,162,0.9972,4.28,27,22.4136933462,0,0,1,-0.0002327349,NN
3709,232.45,9.371,2170,2180,163,0.9972,4.29,27,22.4134606113,0,0,-1,0.0040900155,NN
3710,232.47,9.37,2170,2180,162,0.9972,4.26,27,22.4175506268,0,0,0,-0.0031257883,NN
3711,232.46,9.371,2170,2180,162,0.9972,4.26,27,22.4144248385,0,0,0,0.0035921368,NN
3712,232.43,9.368,2170,2180,162,0.9972,4.26,27,22.4180169753,0,0,0,-0.0023949888,NN
3713,232.45,9.37,2170,2180,162,0.9972,4.27,27,22.4156219865,0,0,1,0.0011973789,NN
3714,232.44,9.369,2170,2180,163,0.9972,4.28,27,22.4168193654,0,0,-1,0.0031266222,NN
3715,232.45,9.368,2170,2180,162,0.9972,4.25,27,22.4199459877,0,0,-1,0.001198027,NN
3716,232.44,9.367,2170,2180,161,0.9972,4.25,27,22.4211440147,0,0,0,-0.0040915455,NN
3717,232.42,9.368,2170,2180,161,0.9972,4.25,27,22.4170524691,0,0,1,0.0038580247,NN
3718,232.46,9.368,2170,2180,162,0.9972,4.26,27,22.4209104938,0,0,1,-0.0011978889,NN
3719,232.47,9.369,2170,2180,163,0.9972,4.29,27,22.4197126049,0,0,0,0.0009644132,NN
3720,232.48,9.369,2170,2180,163,0.9972,4.28,27,22.420677018,0,0,0,0.0009644132,NN
3721,232.49,9.369,2170,2180,163,0.9972,4.29,27,22.4216414312,0,0,-1,0.0031270873,NN
3722,232.5,9.368,2170,2180,162,0.9972,4.28,27,22.4247685185,0,0,0,0,NN
3723,232.5,9.368,2170,2180,162,0.9972,4.26,27,22.4247685185,0,0,0,0.0052912924,NN
3724,232.51,9.366,2170,2180,162,0.9972,4.26,27,22.4300598109,0,0,0,-0.0050573994,NN
3725,232.48,9.367,2170,2180,162,0.9972,4.27,27,22.4250024115,0,0,0,0.0043270627,NN
3726,232.48,9.365,2170,2180,162,0.9972,4.27,27,22.4293294742,0,0,0,-0.0072208603,NN
3727,232.45,9.367,2170,2180,162,0.9972,4.27,27,22.4221086139,0,0,0,0.0043265043,NN
3728,232.45,9.365,2170,2180,162,0.9972,4.26,27,22.4264351182,0,0,0,0.0004682882,NN
3729,232.41,9.363,2170,2180,162,0.9972,4.27,27,22.4269034063,0,0,0,0.0028949146,NN
3730,232.44,9.363,2170,2180,162,0.9972,4.26,27,22.4297983209,0,0,0,-0.0011993244,NN
3731,232.45,9.364,2170,2180,162,0.9972,4.26,27,22.4285989965,0,0,0,-0.001199093,NN
3732,232.46,9.365,2170,2180,162,0.9972,4.27,27,22.4273999035,0,0,0,0.0014334459,NN
3733,232.43,9.363,2170,2180,162,0.9972,4.26,27,22.4288333494,0,0,0,-0.0064910766,NN
3734,232.43,9.366,2170,2180,162,0.9972,4.28,27,22.4223422728,0,0,0,-0.0033607913,NN
3735,232.44,9.368,2170,2180,162,0.9972,4.27,27,22.4189814815,0,0,1,0.0043254836,NN
3736,232.44,9.366,2170,2180,163,0.9972,4.28,27,22.4233069651,0,0,-1,-0.0043254836,NN
3737,232.44,9.368,2170,2180,162,0.9972,4.28,27,22.4189814815,0,0,0,-0.0007312644,NN
3738,232.41,9.367,2170,2180,162,0.9972,4.28,27,22.418250217,0,0,1,-0.0007314055,NN
3739,232.38,9.366,2170,2180,163,0.9972,4.29,27,22.4175188115,0,0,-1,0.0009646923,NN
3740,232.39,9.366,2170,2180,162,0.9972,4.27,27,22.4184835038,0,0,0,0.0043262222,NN
3741,232.39,9.364,2170,2180,162,0.9972,4.27,27,22.422809726,0,0,0,0,NN
3742,232.39,9.364,2170,2180,162,0.9972,4.27,27,22.422809726,0,0,0,0,NN
3743,232.39,9.364,2170,2180,162,0.9972,4.27,27,22.422809726,0,0,0,0.0052929569,NN
3744,232.4,9.362,2170,2180,162,0.9972,4.28,27,22.4281026829,0,0,0,-0.0009650647,NN
3745,232.39,9.362,2170,2180,162,0.9972,4.26,27,22.4271376182,0,0,0,0.0009650647,NN
3746,232.4,9.362,2170,2180,162,0.9972,4.27,27,22.4281026829,0,0,0,-0.0023983216,NN
3747,232.42,9.364,2170,2180,162,0.9972,4.26,27,22.4257043613,0,0,0,0.0002340736,NN
3748,232.4,9.363,2170,2180,162,0.9972,4.28,27,22.4259384348,0,0,0,0.0074592486,NN
3749,232.41,9.36,2170,2180,162,0.9972,4.26,27,22.4333976834,0,0,0,-0.0086582006,NN
3750,232.41,9.364,2170,2180,162,0.9972,4.28,27,22.4247394828,0,0,1,0.0023981354,NN
3751,232.39,9.362,2170,2180,163,0.9972,4.28,27,22.4271376182,0,0,-1,-0.0021641549,NN
3752,232.39,9.363,2170,2180,162,0.9972,4.27,27,22.4249734633,0,0,0,0.0021641549,NN
3753,232.39,9.362,2170,2180,162,0.9972,4.27,27,22.4271376182,0,0,0,-0.0021641549,NN
3754,232.39,9.363,2170,2180,162,0.9972,4.26,27,22.4249734633,0,0,0,0.000730898,NN
3755,232.42,9.364,2170,2180,162,0.9972,4.27,27,22.4257043613,0,0,1,0.0019297569,NN
3756,232.44,9.364,2170,2180,163,0.9972,4.28,27,22.4276341181,0,0,0,-0.004327153,NN
3757,232.44,9.366,2170,2180,163,0.9972,4.28,27,22.4233069651,0,0,0,0,NN
3758,232.44,9.366,2170,2180,163,0.9972,4.28,27,22.4233069651,0,0,-1,0.004327153,NN
3759,232.44,9.364,2170,2180,162,0.9972,4.27,27,22.4276341181,0,0,0,0,NN
3760,232.44,9.364,2170,2180,162,0.9972,4.27,27,22.4276341181,0,0,0,-0.0019297569,NN
3761,232.42,9.364,2170,2180,162,0.9972,4.28,27,22.4257043613,0,0,0,-0.000730898,NN
3762,232.39,9.363,2170,2180,162,0.9972,4.26,27,22.4249734633,0,0,0,-0.0014327011,NN
3763,232.42,9.365,2170,2180,162,0.9972,4.28,27,22.4235407622,0,0,0,0.0040933559,NN
3764,232.44,9.364,2170,2180,162,0.9972,4.27,27,22.4276341181,0,0,1,0.0028946353,NN
3765,232.47,9.364,2170,2180,163,0.9972,4.29,27,22.4305287534,0,0,0,-0.0019297569,NN
3766,232.45,9.364,2170,2180,163,0.9972,4.29,27,22.4285989965,0,0,-1,0.0050592106,NN
3767,232.48,9.363,2170,2180,162,0.9972,4.27,27,22.4336582071,0,0,0,0.0043304041,NN
3768,232.48,9.361,2170,2180,162,0.9972,4.27,27,22.4379886111,0,0,0,0.003366732,NN
3769,232.47,9.359,2170,2180,162,0.9972,4.27,27,22.4413553432,0,0,0,-0.0050619069,NN
3770,232.44,9.36,2170,2180,162,0.9972,4.28,27,22.4362934363,0,0,0,0.0021658745,NN
3771,232.44,9.359,2170,2180,162,0.9972,4.27,27,22.4384593107,0,0,0,-0.0024010152,NN
3772,232.46,9.361,2170,2180,162,0.9972,4.28,27,22.4360582955,0,0,1,-0.0024000884,NN
3773,232.48,9.363,2170,2180,163,0.9972,4.29,27,22.4336582071,0,0,-1,0.008898271,NN
3774,232.46,9.358,2170,2180,162,0.9972,4.26,27,22.4425564781,0,0,0,-0.0031318232,NN
3775,232.45,9.359,2170,2180,162,0.9972,4.28,27,22.4394246549,0,0,0,-0.0002354657,NN
3776,232.47,9.36,2170,2180,162,0.9972,4.27,27,22.4391891892,0,0,1,0.0012008098,NN
3777,232.46,9.359,2170,2180,163,0.9972,4.29,27,22.440389999,0,0,0,-0.0012008098,NN
3778,232.47,9.36,2170,2180,163,0.9972,4.29,27,22.4391891892,0,0,0,0.0045686557,NN
3779,232.45,9.357,2170,2180,163,0.9972,4.29,27,22.4437578449,0,0,-1,-0.0052985342,NN
3780,232.44,9.359,2170,2180,162,0.9972,4.27,27,22.4384593107,0,0,0,-0.003366173,NN
3781,232.45,9.361,2170,2180,162,0.9972,4.28,27,22.4350931377,0,0,1,-0.0002350022,NN
3782,232.47,9.362,2170,2180,163,0.9972,4.29,27,22.4348581355,0,0,-1,0.0055318635,NN
3783,232.46,9.359,2170,2180,162,0.9972,4.27,27,22.440389999,0,0,0,-0.0012008098,NN
3784,232.47,9.36,2170,2180,162,0.9972,4.28,27,22.4391891892,0,0,0,-0.0021657359,NN
3785,232.47,9.361,2170,2180,162,0.9972,4.28,27,22.4370234533,0,0,0,0.0074638994,NN
3786,232.48,9.358,2170,2180,162,0.9972,4.28,27,22.4444873528,0,0,1,-0.009394215,NN
3787,232.45,9.361,2170,2180,163,0.9972,4.29,27,22.4350931377,0,0,-1,0.003601591,NN
3788,232.42,9.358,2170,2180,162,0.9972,4.28,27,22.4386947287,0,0,1,-0.0048016579,NN
3789,232.46,9.362,2170,2180,163,0.9972,4.29,27,22.4338930708,0,0,-1,0.0074622723,NN
3790,232.47,9.359,2170,2180,162,0.9972,4.27,27,22.4413553432,0,0,0,-0.0043318898,NN
3791,232.47,9.361,2170,2180,162,0.9972,4.28,27,22.4370234533,0,0,1,0.0024012016,NN
3792,232.45,9.359,2170,2180,163,0.9972,4.29,27,22.4394246549,0,0,-1,0.0055347889,NN
3793,232.44,9.356,2170,2180,162,0.9972,4.27,27,22.4449594438,0,0,0,-0.0002360683,NN
3794,232.46,9.357,2170,2180,162,0.9972,4.28,27,22.4447233755,0,0,0,0.0050641873,NN
3795,232.49,9.356,2170,2180,162,0.9972,4.26,27,22.4497875628,0,0,0,-0.0016948539,NN
3796,232.45,9.355,2170,2180,162,0.9972,4.26,27,22.4480927088,0,-10,0,-0.0019314341,NN
3797,232.43,9.355,2170,2170,162,0.9972,4.28,27,22.4461612747,0,0,1,-0.0019314341,NN
3798,232.41,9.355,2170,2170,163,0.9972,4.29,27,22.4442298407,0,0,0,0.0040993075,NN
3799,232.43,9.354,2170,2170,163,0.9972,4.3,27,22.4483291482,0,0,-1,-0.0072321995,NN
3800,232.4,9.356,2170,2170,162,0.9972,4.28,27,22.4410969486,0,0,0,0.0055368773,NN
3801,232.39,9.353,2170,2170,162,0.9972,4.26,26,22.4466338259,-760,-460,804,5.4740277273,GOFF
3802,232.97,7.344,1410,1710,966,0.8255,34.36,26,27.9206615532,-1118,-1368,-786,70.8519908356,NN
3803,239.82,1.428,292,342,180,0.8512,31.65,26,98.7726523888,-3,-3,-2,0.4698972801,NN
3804,239.77,1.416,289,339,178,0.8517,31.6,26,99.2425496689,-1,-1,-1,0.3255566434,NN
3805,239.76,1.408,288,338,177,0.8522,31.54,26,99.5681063123,-2,-3,-3,0.4694406214,NN
3806,239.79,1.397,286,335,174,0.8541,31.33,26,100.0375469337,-1,-1,0,0.1923861767,NN
3807,239.75,1.392,285,334,174,0.8541,31.34,26,100.2299331104,-1,-1,-1,0.1678893352,NN
3808,239.75,1.388,284,333,173,0.8535,31.41,26,100.3978224456,0,0,1,-0.0167504188,NN
3809,239.71,1.388,284,333,174,0.8528,31.48,26,100.3810720268,-1,-1,-1,0.1136868831,NN
3810,239.68,1.385,283,332,173,0.8532,31.44,26,100.4947589099,0,-1,0,0.1223695536,NN
3811,239.67,1.382,283,331,173,0.853,31.46,26,100.6171284635,-1,-1,-1,0.2116473043,NN
3812,239.67,1.377,282,330,172,0.8536,31.4,26,100.8287757678,-1,-1,0,0.0680663375,NN
3813,239.63,1.375,281,329,172,0.8534,31.42,26,100.8968421053,0,1,0,-0.0424650009,NN
3814,239.63,1.376,281,330,172,0.8535,31.4,26,100.8543771044,0,0,0,0.0382544746,NN
3815,239.62,1.375,281,330,172,0.853,31.46,26,100.8926315789,0,-1,0,0.0555352984,NN
3816,239.55,1.373,281,329,172,0.8531,31.45,26,100.9481668774,0,0,0,-0.0807984563,NN
3817,239.56,1.375,281,329,172,0.8525,31.52,26,100.8673684211,-1,0,0,0.1317884086,NN
3818,239.57,1.372,280,329,172,0.8531,31.45,26,100.9991568297,0,-1,-1,0.0383800746,NN
3819,239.56,1.371,280,328,171,0.8533,31.43,26,101.0375369043,0,1,1,-0.0893700269,NN
3820,239.55,1.373,280,329,172,0.8527,31.49,26,100.9481668774,0,-1,0,0.1277824897,NN
3821,239.55,1.37,280,328,172,0.8524,31.53,26,101.0759493671,0,0,-1,-0.0552829816,NN
3822,239.52,1.371,280,328,171,0.8538,31.37,26,101.0206663855,1,1,0,-0.0935698832,NN
3823,239.5,1.373,281,329,171,0.8541,31.33,26,100.9270965023,0,0,0,0.0467652177,NN
3824,239.51,1.372,281,329,171,0.8535,31.41,26,100.9738617201,-1,-1,0,0.0809906006,NN
3825,239.5,1.37,280,328,171,0.8535,31.41,26,101.0548523207,1,1,1,-0.1277558184,NN
3826,239.5,1.373,281,329,172,0.853,31.46,26,100.9270965023,0,1,0,-0.1740464392,NN
3827,239.49,1.377,281,330,172,0.853,31.47,26,100.7530500631,0,-1,0,0.0890552001,NN
3828,239.5,1.375,281,329,172,0.8534,31.41,26,100.8421052632,0,0,-1,0.0849912392,NN
3829,239.5,1.373,281,329,171,0.8541,31.34,26,100.9270965023,0,0,-1,0.0425493661,NN
3830,239.5,1.372,281,329,170,0.8549,31.25,26,100.9696458685,0,-1,0,0.0299323686,NN
3831,239.47,1.371,281,328,170,0.8552,31.22,26,100.999578237,0,1,1,-0.1149952547,NN
3832,239.5,1.374,281,329,171,0.855,31.25,26,100.8845829823,1,1,0,-0.0933371911,NN
3833,239.48,1.376,282,330,171,0.8546,31.28,26,100.7912457912,0,0,0,-0.0721541176,NN
3834,239.51,1.378,282,330,171,0.8548,31.27,26,100.7190916737,0,-1,0,0.1781282084,NN
3835,239.53,1.374,282,329,171,0.8552,31.21,26,100.8972198821,0,0,0,-0.029851461,NN
3836,239.56,1.375,282,329,171,0.8553,31.21,26,100.8673684211,0,1,0,-0.0848694728,NN
3837,239.56,1.377,282,330,171,0.8548,31.26,26,100.7824989483,-1,-1,0,0.1315701335,NN
3838,239.57,1.374,281,329,171,0.8544,31.31,26,100.9140690817,0,0,0,-0.0084245998,NN
3839,239.55,1.374,281,329,171,0.8542,31.33,26,100.9056444819,0,0,0,0,NN
3840,239.55,1.374,281,329,171,0.8538,31.37,26,100.9056444819,0,0,1,-0.0593286924,NN
3841,239.51,1.375,281,329,172,0.8533,31.43,26,100.8463157895,0,0,-1,0.1191142274,NN
3842,239.49,1.372,281,329,171,0.8536,31.4,26,100.9654300169,-1,0,0,0,NN
3843,239.49,1.372,280,329,171,0.8534,31.42,26,100.9654300169,0,-1,0,0.0936417131,NN
3844,239.51,1.37,280,328,171,0.854,31.36,26,101.05907173,1,1,1,-0.157639548,NN
3845,239.54,1.374,281,329,172,0.8534,31.41,26,100.901432182,0,0,-1,0.0298783954,NN
3846,239.51,1.373,281,329,171,0.8533,31.43,26,100.9313105773,-1,-1,0,0.0809205488,NN
3847,239.5,1.371,280,328,171,0.854,31.35,26,101.0122311261,0,0,0,-0.0042176297,NN
3848,239.49,1.371,280,328,171,0.854,31.35,26,101.0080134964,1,1,0,-0.0257200731,NN
3849,239.53,1.372,281,329,171,0.8544,31.31,26,100.9822934233,0,0,0,0.0084317032,NN
3850,239.55,1.372,281,329,171,0.8548,31.27,26,100.9907251265,0,0,0,-0.021079258,NN
3851,239.5,1.372,281,329,171,0.854,31.35,26,100.9696458685,0,0,0,-0.0850628862,NN
3852,239.5,1.374,281,329,171,0.8541,31.34,26,100.8845829823,0,0,0,-0.0424777192,NN
3853,239.5,1.375,281,329,171,0.8538,31.37,26,100.8421052632,0,0,0,0.0807771641,NN
3854,239.49,1.373,281,329,171,0.8536,31.4,26,100.9228824273,0,0,0,-0.0425117449,NN
3855,239.49,1.374,281,329,171,0.8539,31.36,26,100.8803706824,0,0,0,0.0892751861,NN
3856,239.5,1.372,281,329,171,0.8547,31.28,26,100.9696458685,0,0,0,-0.0892751861,NN
3857,239.49,1.374,281,329,171,0.8544,31.31,26,100.8803706824,0,0,0,0.0551539699,NN
3858,239.52,1.373,281,329,171,0.8546,31.29,26,100.9355246523,0,-1,-1,0.0809241035,NN
3859,239.51,1.371,281,328,170,0.8554,31.2,26,101.0164487558,0,0,0,0.0468423834,NN
3860,239.52,1.37,281,328,170,0.8552,31.22,26,101.0632911392,-1,0,0,0.0257759777,NN
3861,239.48,1.369,280,328,170,0.8546,31.28,26,101.0890671169,1,1,1,-0.1661846896,NN
3862,239.49,1.373,281,329,171,0.8542,31.33,26,100.9228824273,0,0,0,-0.00842815,NN
3863,239.47,1.373,281,329,171,0.8542,31.33,26,100.9144542773,-1,-1,0,0.1277398155,NN
3864,239.47,1.37,280,328,171,0.8542,31.33,26,101.0421940928,0,0,-1,0.1407378886,NN
3865,239.5,1.367,280,328,170,0.8543,31.32,26,101.1829319814,0,-1,0,0.0042247571,NN
3866,239.51,1.367,280,327,170,0.8547,31.28,26,101.1871567385,0,1,1,-0.1365238271,NN
3867,239.49,1.37,280,328,171,0.8536,31.4,26,101.0506329114,0,0,0,-0.0084388186,NN
3868,239.47,1.37,280,328,171,0.8533,31.43,26,101.0421940928,0,0,0,0.0637577856,NN
3869,239.52,1.369,280,328,171,0.854,31.35,26,101.1059518784,0,0,0,-0.0510995578,NN
3870,239.5,1.37,280,328,171,0.8541,31.34,26,101.0548523207,0,-1,-1,0.1280796607,NN
3871,239.5,1.367,280,327,170,0.8544,31.3,26,101.1829319814,0,0,0,0.0216326847,NN
3872,239.45,1.366,280,327,170,0.8548,31.26,26,101.2045646661,0,0,0,-0.0469812272,NN
3873,239.44,1.367,280,327,170,0.8541,31.34,26,101.157583439,0,1,0,-0.0469415471,NN
3874,239.43,1.368,280,328,170,0.854,31.35,26,101.1106418919,0,-1,0,0.0469415471,NN
3875,239.44,1.367,280,327,170,0.855,31.24,26,101.157583439,0,0,0,0.0385281418,NN
3876,239.43,1.366,280,327,170,0.855,31.25,26,101.1961115807,0,0,0,-0.051202413,NN
3877,239.41,1.367,280,327,170,0.8543,31.32,26,101.1449091677,-1,0,-1,0.0897631367,NN
3878,239.42,1.365,279,327,169,0.855,31.24,26,101.2346723044,0,0,0,0.038593347,NN
3879,239.41,1.364,279,327,169,0.8552,31.21,26,101.2732656514,0,0,1,-0.0893333047,NN
3880,239.3,1.365,279,327,170,0.8548,31.26,26,101.1839323467,0,-1,-1,0.0941040477,NN
3881,239.32,1.363,279,326,169,0.8559,31.14,26,101.2780363944,0,0,0,-0.0513020459,NN
3882,239.3,1.364,279,326,169,0.8558,31.15,26,101.2267343486,0,0,0,-0.0042301184,NN
3883,239.29,1.364,279,326,169,0.8553,31.2,26,101.2225042301,1,1,1,-0.1667609869,NN
3884,239.3,1.368,280,327,170,0.8547,31.27,26,101.0557432432,0,0,0,0.0469183537,NN
3885,239.31,1.367,280,327,170,0.8548,31.26,26,101.102661597,0,0,0,0.0042247571,NN
3886,239.32,1.367,280,327,170,0.8551,31.23,26,101.106886354,0,0,0,-0.0638120297,NN
3887,239.27,1.368,280,327,170,0.8545,31.29,26,101.0430743243,-1,0,0,0.0811860307,NN
3888,239.26,1.366,279,327,170,0.8541,31.34,26,101.124260355,0,0,0,0.0554436619,NN
3889,239.29,1.365,279,327,170,0.8541,31.34,26,101.1797040169,0,0,1,-0.0469905765,NN
3890,239.28,1.366,279,327,171,0.8531,31.45,26,101.1327134404,-1,-1,-1,0.1627988373,NN
3891,239.26,1.362,278,326,170,0.8537,31.38,26,101.2955122777,0,0,0,-0.0682587864,NN
3892,239.2,1.363,278,326,170,0.8535,31.41,26,101.2272534913,0,0,0,0.0555576856,NN
3893,239.23,1.362,278,326,170,0.8539,31.36,26,101.282811177,0,0,0,-0.0127011008,NN
3894,239.2,1.362,278,326,170,0.8535,31.41,26,101.2701100762,0,-1,-1,0.0985339916,NN
3895,239.23,1.36,278,325,169,0.8542,31.33,26,101.3686440678,0,1,1,-0.0900665911,NN
3896,239.22,1.362,278,326,170,0.8538,31.38,26,101.2785774767,0,0,0,-0.098374431,NN
3897,239.19,1.364,278,326,170,0.8535,31.41,26,101.1802030457,1,0,-1,0.0597461714,NN
3898,239.23,1.363,279,326,169,0.8544,31.3,26,101.2399492171,0,0,0,0.0772892412,NN
3899,239.21,1.361,279,326,169,0.8554,31.2,26,101.3172384583,0,0,0,-0.0984487841,NN
3900,239.18,1.363,279,326,169,0.8543,31.31,26,101.2187896741,0,1,1,-0.136794746,NN
3901,239.16,1.366,279,327,170,0.8536,31.4,26,101.0819949281,0,0,0,-0.0342551732,NN
3902,239.18,1.367,279,327,170,0.8535,31.4,26,101.047739755,0,0,0,0.1023659533,NN
3903,239.22,1.365,279,327,170,0.854,31.35,26,101.1501057082,0,0,0,-0.0896916821,NN
3904,239.21,1.367,279,327,170,0.8535,31.4,26,101.0604140262,1,0,1,-0.0726554783,NN
